id_progetto;missione;livello_territoriale;localizzazione;provincia;comune;geo_map_lat;geo_map_long;cup;importo_progetto;finanziato_pnrr;finanziato_pnc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003310008;M1;1. comunale;Comune di MONTAIONE (FI);FIRENZE;Montaione;43.543.069.800.000;10.928.427.900.000;C55C22003310008;712896;216063.39;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003320008;M1;1. comunale;Comune di CECINA (LI);LIVORNO;Cecina;43.311.342.400.000;10.486.367.000.000;C55C22003320008;510000;194726.75;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003330008;M1;1. comunale;Comune di SAN VINCENZO (LI);LIVORNO;San Vincenzo;43.099.674.640.314;10.539.059.508.329;C55C22003330008;162639.71;162639.71;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003370008;M1;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.296.950.887.682;11.337.808.396.846;C55C22003370008;29000;23200;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003380008;M1;1. comunale;Comune di SARTEANO (SI);SIENA;Sarteano;42.989.224.500.000;11.866.504.900.000;C55C22003380008;138280;118624;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003390008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.779.029.254.800;11.124.161.259.600;C55C22003390008;731541;217460.38;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003400008;M1;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.328.252.805.900;11.325.671.740.600;C55C22003400008;184604;125866;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003410008;M1;1. comunale;Comune di SIGNA (FI);FIRENZE;Signa;43.782.379.540.700;11.096.210.719.200;C55C22003410008;185000;148000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003420008;M1;1. comunale;Comune di CALENZANO (FI);FIRENZE;Calenzano;43.900.632.200.000;11.164.167.800.000;C55C22003420008;103442;90753.33;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003430008;M1;1. comunale;Comune di CASTIGLIONE D'ORCIA (SI);SIENA;Castiglione d'Orcia;42.931.089.432.892;11.637.869.326.092;C55C22003430008;5400;4536;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003450008;M1;1. comunale;Comune di BUCINE (AR);AREZZO;Bucine;43.403.330.922.784;11.542.600.026.931;C55C22003450008;242839;166281.39;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003460008;M1;1. comunale;Comune di CASTIGLIONE DELLA PESCAIA (GR);GROSSETO;Castiglione della Pescaia;42.767.520.012.867;10.867.588.485.371;C55C22003460008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003470008;M1;1. comunale;Comune di RUFINA (FI);FIRENZE;Rufina;43.827.016.504.120;11.487.635.464.367;C55C22003470008;71150;64035;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003480008;M1;1. comunale;Comune di SAN VINCENZO (LI);LIVORNO;San Vincenzo;43.087.097.496.700;10.538.370.690.300;C55C22003480008;231233;163037.67;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003490008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.760.136.085.087;11.113.785.254.445;C55C22003490008;298950;173574.21;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003500008;M1;1. comunale;Comune di SAN GIMIGNANO (SI);SIENA;San Gimignano;43.464.497.900.000;11.042.480.700.000;C55C22003500008;133467;97512;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003510008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.769.248.931.946;11.256.120.669.491;C55C22003510008;672322;212155.78;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003520008;M1;1. comunale;Comune di CASTIGLION FIORENTINO (AR);AREZZO;Castiglion Fiorentino;43.340.531.664.704;11.923.186.992.601;C55C22003520008;174882.69;174882.69;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003530008;M1;1. comunale;Comune di BUCINE (AR);AREZZO;Bucine;43.461.949.707.657;11.592.824.102.800;C55C22003530008;273193;169396.7;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003540008;M1;1. comunale;Comune di Castiglione della Pescaia (GR);GROSSETO;Castiglione della Pescaia;42.767.520.012.867;10.867.588.485.371;C55C22003540008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003560008;M1;1. comunale;Comune di MARCIANA (LI);LIVORNO;Marciana;42.786.691.664.359;10.243.222.369.246;C55C22003560008;73433;61683.33;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003570008;M1;1. comunale;Comune di MASSA MARITTIMA (GR);GROSSETO;Massa Marittima;43.055.620.200.000;10.891.284.856.692;C55C22003570008;434604;150000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003580008;M1;1. comunale;Comune di PIENZA (SI);SIENA;Pienza;43.081.754.379.150;11.639.988.739.589;C55C22003580008;166868;126747;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003600008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.773.474.100.000;11.244.810.800.000;C55C22003600008;2418676;390616.36;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003610008;M1;1. comunale;Comune di MONTE ARGENTARIO (GR);GROSSETO;Monte Argentario;42.434.633.173.580;11.121.993.198.073;C55C22003610008;5040000;660415.63;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003630008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.765.208.830.900;11.108.932.705.200;C55C22003630008;499500;186214.78;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003640008;M1;1. comunale;Comune di Montecatini Val di Cecina (PI);PISA;Montecatini Val di Cecina;43.392.576.626.418;10.748.099.751.612;C55C22003640008;16240;16240;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003650008;M1;1. comunale;Comune di PISA (PI);PISA;Pisa;43.709.376.573.100;10.384.957.708.600;C55C22003650008;197964;162691.67;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003660008;M1;1. comunale;Comune di PECCIOLI (PI);PISA;Peccioli;43.540.640.300.000;10.765.750.800.000;C55C22003660008;774670;212550.7;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003670008;M1;1. comunale;Comune di CAMPO NELL'ELBA (LI);LIVORNO;Campo nell'Elba;42.734.646.921.792;10.148.845.747.786;C55C22003670008;88973;74737.4;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003690008;M1;1. comunale;Comune di MONTECATINI-TERME (PT);PISTOIA;Montecatini-Terme;43.884.646.130.938;10.772.699.720.736;C55C22003690008;211248;152998;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003700008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.787.753.400.000;11.275.129.600.000;C55C22003700008;180222;151234.58;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003710008;M1;1. comunale;Comune di CAVRIGLIA (AR);AREZZO;Cavriglia;43.521.939.758.724;11.488.504.998.098;C55C22003710008;132264;112752.8;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003720008;M1;1. comunale;Comune di SAN GIMIGNANO (SI);SIENA;San Gimignano;43.462.094.189.600;11.036.169.848.500;C55C22003720008;8210;7389;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003730008;M1;1. comunale;Comune di MONTECATINI-TERME (PT);PISTOIA;Montecatini-Terme;43.884.646.130.938;10.772.699.720.736;C55C22003730008;354695;175708.68;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003740008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.770.090.732.200;11.093.984.612.000;C55C22003740008;296400;164127.27;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003750008;M1;1. comunale;Comune di CASTIGLIONE D'ORCIA (SI);SIENA;Castiglione d'Orcia;43.004.462.439.243;11.695.952.997.259;C55C22003750008;75046;67541.36;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003760008;M1;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.315.439.234.700;11.339.359.651.600;C55C22003760008;15007;12005.6;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003770008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.761.339.100.000;11.277.147.100.000;C55C22003770008;632500;207299.07;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003780008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.916.010.000.000;11.077.727.100.000;C55C22003780008;380265;180385.62;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003790008;M1;1. comunale;Comune di MONTECATINI-TERME (PT);PISTOIA;Montecatini-Terme;43.884.646.130.938;10.772.699.720.736;C55C22003790008;22966;20669.79;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003800008;M1;1. comunale;Comune di SAN GIMIGNANO (SI);SIENA;San Gimignano;43.527.826.600.000;11.050.161.800.000;C55C22003800008;21100;16880;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003810008;M1;1. comunale;Comune di GAVORRANO (GR);GROSSETO;Gavorrano;42.925.395.866.969;10.905.949.969.249;C55C22003810008;361074;179068.06;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003820008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.769.248.931.946;11.256.120.669.491;C55C22003820008;1136908;255988.12;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003830008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.769.248.931.946;11.256.120.669.491;C55C22003830008;1422222;285042.17;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003840008;M1;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.329.830.300.000;11.326.678.100.000;C55C22003840008;357609;179086.69;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003850008;M1;1. comunale;Comune di CAMPO NELL'ELBA (LI);LIVORNO;Campo nell'Elba;42.750.659.900.000;10.235.495.500.000;C55C22003850008;118800;99432;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003880008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.766.713.905.100;11.118.063.725.200;C55C22003880008;79664;66917.6;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003900008;M1;1. comunale;Comune di MONTEPULCIANO (SI);SIENA;Montepulciano;43.110.094.815.957;11.805.371.123.054;C55C22003900008;325447;175785.89;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003930008;M1;1. comunale;Comune di CAMPO NELL'ELBA (LI);LIVORNO;Campo nell'Elba;42.751.990.300.000;10.234.640.700.000;C55C22003930008;657258;209839.99;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003940008;M1;1. comunale;Comune di VOLTERRA (PI);PISA;Volterra;43.367.423.400.000;10.972.113.300.000;C55C22003940008;60500;30250;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003950008;M1;1. comunale;Comune di SANTA MARIA A MONTE (PI);PISA;Santa Maria a Monte;43.708.904.300.000;10.689.422.600.000;C55C22003950008;148500;124740;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003960008;M1;1. comunale;Comune di Orbetello (GR);GROSSETO;Orbetello;42.442.798.473.609;11.225.038.457.929;C55C22003960008;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003970008;M1;1. comunale;Comune di CASTEL DEL PIANO (GR);GROSSETO;Castel del Piano;42.888.710.122.623;11.534.420.842.133;C55C22003970008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003980008;M1;1. comunale;Comune di PIENZA (SI);SIENA;Pienza;43.058.240.301.562;11.701.574.812.779;C55C22003980008;9086;8177.67;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22003990008;M1;1. comunale;Comune di MONTOPOLI IN VAL D'ARNO (PI);PISA;Montopoli in Val d'Arno;43.670.180.962.213;10.760.864.176.633;C55C22003990008;443300;187881.25;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004000008;M1;1. comunale;Comune di ROSIGNANO MARITTIMO (LI);LIVORNO;Rosignano Marittimo;43.391.633.535.493;10.430.989.419.178;C55C22004000008;549500;199293.84;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004010008;M1;1. comunale;Comune di MONTALCINO (SI);SIENA;Montalcino;42.977.124.644.493;11.545.590.762.857;C55C22004010008;15236;13712.4;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004020008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.766.713.905.100;11.118.063.725.200;C55C22004020008;87876;73816;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004030008;M1;1. comunale;Comune di CAVRIGLIA (AR);AREZZO;Cavriglia;43.516.190.500.000;11.507.792.400.000;C55C22004030008;102311;89848.8;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004040008;M1;1. comunale;Comune di SANTA FIORA (GR);GROSSETO;Santa Fiora;42.831.432.243.029;11.585.559.898.082;C55C22004040008;440002;184463.8;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004050008;M1;1. comunale;Comune di Montecatini-Terme (PT);PISTOIA;Montecatini-Terme;43.884.646.130.938;10.772.699.720.736;C55C22004050008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004060008;M1;1. comunale;Comune di MONTEPULCIANO (SI);SIENA;Montepulciano;43.098.585.900.000;11.831.418.300.000;C55C22004060008;149906;119906;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004070008;M1;1. comunale;Comune di CASTIGLIONE D'ORCIA (SI);SIENA;Castiglione d'Orcia;43.005.793.600.000;11.616.127.500.000;C55C22004070008;39117;19558.55;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004080008;M1;1. comunale;Comune di PIETRASANTA (LU);LUCCA;Pietrasanta;43.935.804.532.000;10.192.500.308.600;C55C22004080008;1609182;299751.27;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004090008;M1;1. comunale;Comune di POMARANCE (PI);PISA;Pomarance;43.300.574.480.059;10.839.797.747.334;C55C22004090008;98492;82733.35;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004100008;M1;1. comunale;Comune di REGGELLO (FI);FIRENZE;Reggello;43.682.984.200.000;11.542.950.000.000;C55C22004100008;93647;80000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004110008;M1;1. comunale;Comune di CAMPO NELL'ELBA (LI);LIVORNO;Campo nell'Elba;42.772.371.300.000;10.239.485.600.000;C55C22004110008;319250;174123.55;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004130008;M1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004150008;M1;1. comunale;Comune di CHIESINA UZZANESE (PT);PISTOIA;Chiesina Uzzanese;43.844.032.526.400;10.712.768.864.200;C55C22004150008;196530;141224;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004170008;M1;1. comunale;Comune di ROSIGNANO MARITTIMO (LI);LIVORNO;Rosignano Marittimo;43.395.784.712.745;10.426.562.726.930;C55C22004170008;145400;122136;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004180008;M1;1. comunale;Comune di SASSETTA (LI);LIVORNO;Sassetta;43.128.537.600.000;10.643.963.200.000;C55C22004180008;20319;16255;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004190008;M1;1. comunale;Comune di Marciana (LI);LIVORNO;Marciana;42.790.668.857.182;10.166.190.572.664;C55C22004190008;158566.09;158566.09;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004200008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.779.421.900.000;11.255.235.800.000;C55C22004200008;227899;165774.4;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004210008;M1;1. comunale;Comune di FORTE DEI MARMI (LU);LUCCA;Forte dei Marmi;43.960.269.224.807;10.166.699.098.109;C55C22004210008;208558;163789.36;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004230008;M1;1. comunale;Comune di SCARLINO (GR);GROSSETO;Scarlino;42.903.580.432.434;10.828.235.327.946;C55C22004230008;64165;57748.5;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004250008;M1;1. comunale;Comune di CAMPORGIANO (LU);LUCCA;Camporgiano;44.153.721.869.741;10.325.184.068.470;C55C22004250008;205719;152575;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004260008;M1;1. comunale;Comune di PELAGO (FI);FIRENZE;Pelago;43.770.989.600.000;11.507.149.700.000;C55C22004260008;243520;167377.6;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004270008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.740.267.894.541;11.019.019.526.915;C55C22004270008;463887;190763.84;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004320008;M1;1. comunale;Comune di PISA (PI);PISA;Pisa;43.659.002.600.000;10.280.131.600.000;C55C22004320008;636000;207658.28;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004330008;M1;1. comunale;Comune di VIAREGGIO (LU);LUCCA;Viareggio;43.873.548.054.370;10.241.675.455.777;C55C22004330008;78551;70696.06;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004340008;M1;1. comunale;Comune di PALAIA (PI);PISA;Palaia;43.608.901.089.373;10.753.268.698.100;C55C22004340008;29223;26278.4;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004350008;M1;1. comunale;Comune di SINALUNGA (SI);SIENA;Sinalunga;43.213.101.900.000;11.760.443.500.000;C55C22004350008;234775;165453.78;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004360008;M1;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.037.550.832.695;10.033.147.298.111;C55C22004360008;337000;176971.56;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004370008;M1;1. comunale;Comune di POGGIBONSI (SI);SIENA;Poggibonsi;43.467.527.600.000;11.116.148.900.000;C55C22004370008;39488;35539.2;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004380008;M1;1. comunale;Comune di PORTO AZZURRO (LI);LIVORNO;Porto Azzurro;42.761.725.857.700;10.386.528.846.700;C55C22004380008;235450;166549.37;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004400008;M1;1. comunale;Comune di SIENA (SI);SIENA;Siena;43.328.241.789.526;11.325.932.141.775;C55C22004400008;681429;213090.48;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004410008;M1;1. comunale;Comune di SCARLINO (GR);GROSSETO;Scarlino;42.889.436.607.800;10.791.421.203.900;C55C22004410008;141438;60000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004420008;M1;1. comunale;Comune di CAMAIORE (LU);LUCCA;Camaiore;43.898.055.965.300;10.223.266.883.800;C55C22004420008;219000;164861.08;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004430008;M1;1. comunale;Comune di PISA (PI);PISA;Pisa;43.731.263.210.500;10.392.261.535.500;C55C22004430008;148253;124533.14;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004440008;M1;1. comunale;Comune di MONTIGNOSO (MS);MASSA-CARRARA;Montignoso;43.978.447.140.200;10.149.579.503.400;C55C22004440008;542222;198546.91;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004460008;M1;1. comunale;Comune di Casole d'Elsa (SI);SIENA;Casole d'Elsa;43.341.312.200.716;11.044.413.752.086;C55C22004460008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004480008;M1;1. comunale;Comune di Firenze (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;C55C22004480008;125532.75;125532.75;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004490008;M1;1. comunale;Comune di CHIANCIANO TERME (SI);SIENA;Chianciano Terme;43.036.224.900.000;11.822.144.300.000;C55C22004490008;112035;97628;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004500008;M1;1. comunale;Comune di PIETRASANTA (LU);LUCCA;Pietrasanta;43.949.058.300.000;10.216.043.900.000;C55C22004500008;1701667;317542.04;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004520008;M1;1. comunale;Comune di Firenze (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;C55C22004520008;30751.2;30751.2;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004530008;M1;1. comunale;Comune di Cecina (LI);LIVORNO;Cecina;43.339.662.597.059;10.495.704.362.110;C55C22004530008;40000;40000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004540008;M1;1. comunale;Comune di ABBADIA SAN SALVATORE (SI);SIENA;Abbadia San Salvatore;42.880.397.100.000;11.675.728.700.000;C55C22004540008;52551;47295.98;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004550008;M1;1. comunale;Comune di PIETRASANTA (LU);LUCCA;Pietrasanta;43.938.306.104.600;10.194.100.957.100;C55C22004550008;44000;39600;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004560008;M1;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.784.504.600.000;11.277.546.900.000;C55C22004560008;295540;172716.47;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004590008;M1;1. comunale;Comune di FIVIZZANO (MS);MASSA-CARRARA;Fivizzano;44.240.277.283.629;10.126.099.597.310;C55C22004590008;6888;6199.27;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004600008;M1;1. comunale;Comune di REGGELLO (FI);FIRENZE;Reggello;43.711.739.300.000;11.518.624.800.000;C55C22004600008;45053;40547.6;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004610008;M1;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.804.016.863.600;11.133.834.006.100;C55C22004610008;220053;115872;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C55C22004620008;M1;1. comunale;Comune di SAN CASCIANO IN VAL DI PESA (FI);FIRENZE;San Casciano in Val di Pesa;43.615.949.000.000;11.262.964.300.000;C55C22004620008;5780;4906.04;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
